prolific_pid,gender,age,score,trait,fbaccount,fbfrequency,fblogin,device,browser,attention_check
caf14fdfa5142744c47418e188754de69ca478d1108b9c30fd20d6e969e7d61a,m,26,4,introvert,yes,weekly,no,desktop,Chrome,5.0
9009a3871474a19b8c8c83ccd1a9842852c5f8d0a70e11c0906dd504c5dc9a19,f,40,7,introvert,yes,daily,no,desktop,Chrome,5.0
29b6d0dac3b61844a788e7531a8debfc836a6ab78db448e39960de29c9b6037c,f,44,15,introvert,yes,daily,no,desktop,Chrome,5.0
7403acfd72b64584bf9514ab7e1680365148621d697650c0d3cb58bd4ef88137,f,36,66,none,yes,weekly,yes,desktop,Chrome,5.0
2846d50eefbbb4cbd671c723e54db7680636bd6f16149c71e11a71abb80527ea,f,27,37,none,yes,monthly,no,desktop,Chrome,5.0
bf1ef1e3cfacbc0dac8096fae0dad2b3601a885f94e3f1fce51005fdde35fde0,f,44,79,extrovert,yes,daily,no,desktop,Chrome,5.0
7e2de5502e9be591c43fba6edfd8bfcc4170c9ad72c3eb268aecf132ee467a79,f,39,6,introvert,yes,daily,no,desktop,Chrome,5.0
22a02e57db18595ec4148b372e60fbc54b3be0ea0708297d4066cfdb0a83cb38,f,37,38,none,yes,daily,no,desktop,Chrome,5.0
1a08e588196940c6427844c8cab38a4f6d3134ce0ef33164bdc2c1953fb0c5b3,f,43,35,none,yes,daily,no,desktop,Chrome,5.0
0eaef9292118d4ed9bc935ee444952bca27eb189fc8d2aea51ea401181ebcc53,m,26,22,introvert,yes,monthly,no,desktop,Chrome,5.0
58fc92f43a9867f03477d431629ad92a1fc40c0021272c93aea027d69b68a77e,f,58,53,none,yes,daily,no,desktop,Chrome,5.0
6061ea0a298f029318c7fa412af007fceaa352aa211e853cdf337e096695487f,m,47,44,none,yes,daily,yes,desktop,Chrome,1.0
e7956a46782dd7371565004bc0b9b5f18f5b0463c7a9bd4b635009114072f2a3,f,31,1,introvert,yes,daily,yes,desktop,Chrome,5.0
83fde522e9b09764aacad53a9d3ad4c0351c74d28c58e03aab674aac14c14232,f,39,6,introvert,yes,weekly,no,desktop,Chrome,5.0
4a837eb0ca819018109c0e76e55d4acf5d2c11a7ac387de5aeb1320784111c41,f,33,8,introvert,yes,daily,yes,desktop,Chrome,5.0
4081efcb25ba52c8f91c7bfc70e6ef855b2d545c088d9f9f74a249763b2e26fa,f,30,74,extrovert,yes,daily,no,desktop,Chrome,5.0
6653467a1969bef9c169ce89505bea454d834ef2628f3e84c5db0cd704b1e655,f,33,10,introvert,yes,weekly,no,desktop,Chrome,5.0
e318c8e61d96431585673af94a64a833b095037a73e5f6456989b6e7b503ae89,f,21,86,extrovert,yes,daily,yes,desktop,Chrome,5.0
,m,50,24,introvert,yes,weekly,no,desktop,Chrome,5.0
a12803dc5fac36f46d5fc166043271ae67b504ea5ce0c6f93a8b6611731b570e,f,59,12,introvert,yes,daily,no,desktop,Chrome,5.0
5a23cf99ef051c572641ad46895d3d1ff707dd11b04d7e8b5034ac9f2555531d,f,52,2,introvert,yes,daily,no,desktop,Chrome,3.0
b514291e9eef6554a76f0a2db25e9118ce0f7fcbbba75da4f7464839e5695fa4,m,51,23,introvert,yes,daily,no,desktop,Chrome,5.0
abf8e538a8e3ba31410d6bb01922711de51742b1df72e62b6ef9b6ceadfa2a5b,f,20,6,introvert,yes,weekly,no,desktop,Chrome,5.0
f8c29aa0c54222e07adcb28b614ac658308e7fc942c01bb6bfc7be4b6552bf4e,f,20,79,extrovert,yes,weekly,yes,desktop,Chrome,5.0
0226db901848643e88b297e22db6a1c4f27ac2d32d88f5322e0a59293116d115,m,33,3,introvert,yes,weekly,no,desktop,Chrome,5.0
e4924bb770a58d6f5c28d14046932d5d34539b2ab9e5b1a682f2e95991cd0678,f,30,37,none,yes,daily,no,desktop,Chrome,5.0
bd5bfa8166012b84a4c00c0105ea7650f1a5b46e2aea06338364001414ed0dc7,f,35,37,none,yes,daily,no,desktop,Chrome,5.0
cfc182cbc3532de3f4b10ae712a307975d6a97883c1672ea9d5cb552894b76fe,f,53,79,extrovert,yes,daily,yes,desktop,Chrome,5.0
4cdbc71ec7a44656d758ff9770494e419bee819439fe0ae162186cd14b48926f,f,53,65,none,yes,daily,yes,desktop,Chrome,5.0
3e29ea6512a48a0e98735c69dcd7980055007c8e215b2eb928d2703dd188aa6d,f,32,83,extrovert,yes,daily,yes,desktop,Chrome,5.0
4c59b4046d77bb7cf812118ec0ffd2c14f3b6eb6f3f2c2fb20efe55195464aaf,m,45,0,,no,daily,no,desktop,Chrome,
15b8cddc0128178a37c19cfc5b0f7884edff6765ef0ad3ef8081ea9c1ea78b90,m,31,36,none,yes,daily,no,desktop,Chrome,5.0
a1bb13cf4c9bb5290d55b6bfd474ad71875abd1ede33eab7caab85202d4858fb,m,30,78,extrovert,yes,daily,no,desktop,Chrome,5.0
1ccae75ceef6877647647a1fa701f690ab387f5105c6bcc1b4eb591d30cf538a,m,27,7,introvert,yes,weekly,no,desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,47,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
ab23309e4b20da0a12bac6813200c127ef1a3abbfc70e6eca9614dfef90c21fe,f,35,37,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
94b4b9aaa4d0e88ba47c0fdcad62db5951cec19f8430d7cb690f488ad27a53b7,m,25,52,none,yes,"('weekly',)","('no',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,36,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
f52eb97cc0db7cd8991e6e2d1ed98cae8db4c235281ef7390a5d19d971b695f3,f,21,91,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
0ac7d5fa102e26b4dc1c4cb00ddc43e90bfb9b2622ee95f508c0050885425e5a,f,34,0,,yes,never,no,desktop,Chrome,
5a38be169a76a2ca4603232fb1483028e1446789a5ebeb78ffd14bd44599253b,f,31,26,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
ecdd994298d9017889990a622b72818e99d58cb7d6e8aed925c7f0f5d3696906,m,58,73,extrovert,yes,"('daily',)","('no',)",desktop,Chrome,5.0
e642aec0af41ebbf4500440c1edd43daff18ddea17f0ee441d442ae8e988368f,m,43,5,introvert,yes,daily,no,desktop,Chrome,5.0
fcb1887607597f836a57b2b5afe47bc0fcc8810b34aa52cb25f00b59445af93b,f,44,89,extrovert,yes,daily,yes,desktop,Chrome,5.0
4beab7967d0a00070d8188007970bf681060f5f0356b1c3a823dffa0b1766d0c,f,47,8,introvert,yes,daily,yes,desktop,Chrome,5.0
831bc1cc31b64f0f7014f7b13d6031d17f3f7fe7741aa372fa9228cbbef77f16,f,29,27,introvert,yes,daily,no,desktop,Chrome,5.0
4cf2cdb58e8dcc865ee91f0c362aefc03aa2285c14e2d2b73f97269114b76cea,m,54,81,extrovert,yes,daily,no,desktop,Chrome,5.0
9a477afb8d481a22b0cba3dfbab9b8d05bd2d4967a0cb020cccaa4922affc4b9,f,57,34,none,yes,daily,yes,desktop,Chrome,5.0
ff1bd444b0afbe4519e6645fff3115a733c6b3b4e1b85dab08fb8e7b13593c77,m,63,12,introvert,yes,daily,yes,desktop,Chrome,5.0
3a0c47e11844fa3464bbdb1f67b3ce05f45941206ae358e198c25b258542e38f,m,44,4,introvert,yes,daily,no,desktop,Chrome,5.0
61402910ac104a656995890fff0b94ecf192f8b317c5970d6f88d3ae199a886c,f,35,78,extrovert,yes,daily,yes,desktop,Chrome,5.0
166d2dc9f4171bc67954bf5f15e3e976f0d3e9ace2e359c27db178463ce3c7b0,m,45,62,none,yes,weekly,no,desktop,Chrome,5.0
842fa829236784cd4ed1cf1ddcde6a25fabf978a4078744d5d3eac4b395766c3,f,52,21,introvert,yes,daily,yes,desktop,Chrome,5.0
90e6b5650bd54d059d876fe9d3a45d4e62d91961ef1bacf3b65ea9ffdd94800a,f,67,88,extrovert,yes,daily,no,desktop,Chrome,5.0
a78978b3232a904c22eccb65941bd450276050e83f9e6ce6e516edc6efd4cea9,f,28,19,introvert,yes,weekly,no,desktop,Chrome,5.0
6051617b74f2d9bd74104a92a6c928affaa29d938226547e15e982412020d138,f,35,64,none,yes,daily,yes,desktop,Chrome,5.0
3c491e31981d5047de3d842eedd49b1aea787e3a369b623d26e85dcf6f2df488,m,31,68,none,yes,daily,yes,desktop,Chrome,5.0
baa6a112e35858eea2da3922d14f5b40a0e3dece82b7a0f2c035e6c1bc43ec13,f,24,70,extrovert,yes,daily,yes,desktop,Chrome,4.0
f7ebb88833544bebd9dfe83b6b120fe0fcd82464c885ac745787a96be541972c,f,30,37,none,yes,weekly,no,desktop,Chrome,5.0
c64d5d45989fe387e70c87fdd6b17b4c898368af75ec12a8744f412a37725ae3,f,31,41,none,yes,daily,yes,desktop,Chrome,5.0
5701ced370ded012c52fc69df8a8742924e3c6b93163012c5134b0d085b43e65,f,20,0,,yes,never,no,desktop,Chrome,
e8b7f033594de027d5dcaa6f5c7dcfa5e8b7a1692394ca408832b1f0fd689df3,m,36,20,introvert,yes,weekly,no,desktop,Chrome,5.0
195fa2655c36649375dd035d870feb90964fde23faa0701f507599ccad83d57e,f,29,42,none,yes,daily,yes,desktop,Chrome,5.0
8003efb0f698df92b4b4be0fb40b1555fd3ea83515749f938ef5f92ca5598338,m,39,5,introvert,yes,daily,yes,desktop,Chrome,5.0
535169ed512ba5fb1646c38929ce9290b5961dc2ba56b0576150be723421b72e,m,47,66,none,yes,daily,yes,desktop,Chrome,5.0
1dde5c58dd5e06a45906bd083ebec159a58fa23359425de29a0eed7c138bd4f8,m,24,79,extrovert,yes,daily,yes,desktop,Chrome,5.0
93b03bd58b9e31211d85b066f03c5f1675b041649e102b05db814556ba01b831,m,66,51,none,yes,daily,no,desktop,Chrome,5.0
1693ccf171a5e100c01be0521383e4b82c75633c5875cc1686e4ff0a89ce5b45,f,32,54,none,yes,daily,no,desktop,Chrome,4.0
90f7604b4fbbe3a3d91409680b741af58a7649dba662387e832c45ce9c8f3788,m,57,13,introvert,yes,daily,no,desktop,Chrome,5.0
2fe2a0b96c410d5910805fee635c4ec51999c675b79ddfbfb1aac90dd30da162,f,63,85,extrovert,yes,daily,yes,desktop,Chrome,5.0
32ebf4b97a2780d473f444f07573c38d5e313a58a84ff241897b87fe2017f678,m,57,50,none,yes,monthly,no,desktop,Chrome,5.0
975c0fe5f520c6bb7a02230e324bb153bde32ee5e62fd3131ee24f726ff7fe38,m,34,4,introvert,yes,weekly,no,desktop,Chrome,5.0
414b3fccbea981566c8565621f4a9489ee71c9b18d9fd7acd38d1ce632d0d2f5,m,43,51,none,yes,daily,no,desktop,Chrome,5.0
e8602bc1c572653cb2e5577ddf7da2246fa836a622013d75731d0ef191a9f044,m,36,11,introvert,yes,daily,no,desktop,Chrome,5.0
2561c2dc527c03b130a6375e3063a7c6634ce31c35a2a99e6bb57c0b94fa3a81,m,68,88,extrovert,yes,daily,yes,desktop,Chrome,5.0
377ebf32ceff0e38963fe42acee6fbd1affd3d36cf64c1185a3fe601a4cbf1a2,m,27,0,introvert,yes,daily,yes,desktop,Chrome,5.0
de404bd6873f00c3685970de9e7ae709ab6115fcf82bbc23e939b331f6ef2797,m,41,10,introvert,yes,daily,no,desktop,Chrome,5.0
913939ffbffa27d5f8183249d283d65e2a233aab2c3ed304eacf7a83ab243968,f,54,32,none,yes,weekly,no,desktop,Chrome,5.0
647e877fc24defd1649825360c26916d55b3a608b2b1c80a417882adaafb76c7,f,43,35,none,yes,daily,yes,desktop,Chrome,5.0
f3193b9174e9c743b9fbbb02692f0eb799950e15a7c5c07343d6d6505fb02af0,f,43,71,extrovert,yes,daily,yes,desktop,Chrome,5.0
8d9d9d99653b92175efd2925b71f2084576e70b1eca98d470d26244195c4294b,f,30,54,none,yes,monthly,no,desktop,Chrome,5.0
51c31d4a6539d6d92cd4e32b821d181e00d77b0706c0406c4eba6b0e68215f86,m,38,50,none,yes,daily,no,desktop,Chrome,5.0
87a1dcf268d401584a05ab67a6992ab7a73dddd8c94dc4f49df5fd4a1df02b50,f,68,73,extrovert,yes,weekly,no,desktop,Chrome,5.0
37f4fac9ef153665e7a786d00f243577b181bd1650e4e80c9354b19c4963575f,f,33,38,none,yes,weekly,yes,desktop,Chrome,4.0
f08bf3424ba5858649d5173afd7a0ffc2874bbc91f5081644575ba3fb601e96c,m,55,44,none,yes,daily,no,desktop,Chrome,4.0
b1eefa90d5a2deead68156443f77625a7e82d9c2d669976076805565ced090f0,m,62,51,none,yes,daily,no,desktop,Chrome,5.0
3a940d8ec14d9b651b38826d93a294004dd725b4617336fa7d5f116023283de1,m,64,24,introvert,yes,daily,no,desktop,Chrome,5.0
f591a23440479304fe72430907523558d3b8c5ad1669ce3995902ce76bd94eb3,f,53,94,extrovert,yes,daily,no,desktop,Chrome,5.0
8fd9bcedfae6d98a20165de64fd174452e50b94d7aadd1b5f7a94aab2176edd6,m,35,48,none,yes,daily,no,desktop,Chrome,5.0
b0118e11eb97b78d19ab722b791f2700db7a37e333fbe18474b4abae20b0e411,m,38,0,,yes,never,no,desktop,Chrome,
a9af6329f39d028fbee0455a5fd960d85249286ebe3878556a605b847e87e000,m,20,50,none,yes,weekly,yes,desktop,Chrome,5.0
61fe3291d603596e952d23ce9939e1e668f19f2f935c64aac34551e78d1fc78a,m,40,58,none,yes,daily,yes,desktop,Chrome,5.0
3dfc745f188da58b3f431041eca0b0e2ca18b35e9d5f7d8d3327bbb6293ff8b9,m,21,55,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
6f9330def0d5a385de4e81a187f32d35d0e4ec3cb2a7675a29dd3cc599ec28bb,f,60,45,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
f52eb97cc0db7cd8991e6e2d1ed98cae8db4c235281ef7390a5d19d971b695f3,f,21,39,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,47,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
5a38be169a76a2ca4603232fb1483028e1446789a5ebeb78ffd14bd44599253b,f,31,31,none,yes,"('weekly',)","('yes',)",desktop,Chrome,5.0
ecdd994298d9017889990a622b72818e99d58cb7d6e8aed925c7f0f5d3696906,m,58,73,extrovert,yes,"('daily',)","('no',)",desktop,Chrome,5.0
b0118e11eb97b78d19ab722b791f2700db7a37e333fbe18474b4abae20b0e411,m,38,5,introvert,yes,"('monthly',)","('no',)",desktop,Chrome,5.0
9c5efa6dba99f416ad8b06cc61fc311e36cc8c21c42808f21b05e8cf8fdaae30,m,48,50,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
55d89729ded3e5a83a551644264d07a69cdf07b499cc5e58f26960594695c4a0,f,63,5,introvert,yes,"('daily',)","('no',)",desktop,Chrome,5.0
55d89729ded3e5a83a551644264d07a69cdf07b499cc5e58f26960594695c4a0,m,63,5,introvert,yes,"('daily',)","('no',)",desktop,Chrome,5.0
01a619fa1c49c5fb730ec59adf8a1184a28de0a6db4195be17f55daf8791432a,m,38,56,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
01a619fa1c49c5fb730ec59adf8a1184a28de0a6db4195be17f55daf8791432a,m,38,71,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
b7e4a74612de1fe5673f79494949a36d27af947a0223c8ed94bcd71e9b8aec35,m,25,52,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
ab23309e4b20da0a12bac6813200c127ef1a3abbfc70e6eca9614dfef90c21fe,f,35,15,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
de6f7d973d9154dabb7b84380761798db8c523a409905418fad63534f415a5d1,m,30,37,none,yes,"('weekly',)","('no',)",desktop,Chrome,5.0
55d89729ded3e5a83a551644264d07a69cdf07b499cc5e58f26960594695c4a0,m,63,5,introvert,yes,"('daily',)","('no',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,36,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
ab23309e4b20da0a12bac6813200c127ef1a3abbfc70e6eca9614dfef90c21fe,f,35,19,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
94b4b9aaa4d0e88ba47c0fdcad62db5951cec19f8430d7cb690f488ad27a53b7,m,25,63,none,yes,"('weekly',)","('no',)",desktop,Chrome,5.0
836c820c1350a1282cab3f1cc2379282cab63a00f368e24b3d63026e2971cc4e,m,31,3,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
9c5efa6dba99f416ad8b06cc61fc311e36cc8c21c42808f21b05e8cf8fdaae30,m,48,50,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,47,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,47,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
6f9330def0d5a385de4e81a187f32d35d0e4ec3cb2a7675a29dd3cc599ec28bb,f,60,51,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
f52eb97cc0db7cd8991e6e2d1ed98cae8db4c235281ef7390a5d19d971b695f3,f,21,86,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,36,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
2f6fed60b5e27ea6d83d77fb35eafa8e536937cef20db26ab64912e9f5e90a7c,m,31,31,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,36,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
b7e4a74612de1fe5673f79494949a36d27af947a0223c8ed94bcd71e9b8aec35,m,25,36,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
6384458e0eb79d8fceabdb586ccbf0311865abd07160a0c9a29d72b0d762133d,f,31,47,none,yes,"('daily',)","('no',)",desktop,Chrome,5.0
3dfc745f188da58b3f431041eca0b0e2ca18b35e9d5f7d8d3327bbb6293ff8b9,m,21,44,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
2f6fed60b5e27ea6d83d77fb35eafa8e536937cef20db26ab64912e9f5e90a7c,m,31,26,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
d544fe8db6ad0d5b2bec66f119574d63098b8027b1632d80de34b17edeb652bb,f,35,78,extrovert,yes,daily,yes,desktop,Chrome,5.0
55d55d2d7c814ac6bca7879131482e4409bcbf15793bdd5de44478593ad48b18,m,72,85,extrovert,yes,daily,no,desktop,Chrome,5.0
8a7ce1b8e27d782f3094d26b745fe7215d713ca5d59be802aa0c504cadfadbaa,f,40,53,none,yes,daily,no,desktop,Chrome,5.0
5f557fea61781b2d7ff0dabfc846168070ec1d8799c93e83e3d251e102439e96,m,38,45,none,yes,daily,no,desktop,Chrome,5.0
3d72fbe0537578f073538a17efc28bbb5edc49c01904028f4ec0e69c8f742ff2,f,24,32,none,yes,weekly,no,desktop,Chrome,5.0
9074a0d20696d29d4f9404ee435768e6361023f1df78afcbfd068a5efd85b69a,m,39,56,none,yes,"('daily',)","('yes',)",desktop,Chrome,4.0
f7da6159b0d59bc9e6d6ef938647cb803348f593441c8c4aacd42a5bb25d5e8c,f,26,95,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
83ea79aafe1bfbfe40ffde93ea3c26c065db5c72711da648eb83cc118d34b7bd,m,29,48,none,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
5787ed3d35d3d6c681d7ae72f5900c3ef9ea0b4cf38cd7d09083394eb9c6db80,f,54,81,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
2dae06d1df39a9208dcb05781355126382bfc21bdc742081703c3e6810c2ee06,m,29,23,introvert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
20087a49445738f6f8e272495b58191d2fc1275f796cf03e20a949f57f5c9060,m,34,48,none,yes,weekly,no,desktop,Chrome,5.0
7fbaa2fe1d77da6b99bdd15040561093c009972211e630303c5a2535252f4e9f,m,43,9,introvert,yes,daily,no,desktop,Chrome,5.0
1a850824c0e9f6132286cd00877b1234c35053c5f641e02b461f96482e2a3df0,m,24,59,none,yes,monthly,yes,desktop,Chrome,5.0
c5dccfc7bef49a5edbc0b1adf38da807f9d7acdfc6c62f307b2c21362526a3e8,m,21,6,introvert,yes,"('weekly',)","('yes',)",desktop,Chrome,5.0
3ded3ecc13d4c2653223f9e5ee7907c52e4d6239ac9bef916ba0796763136fde,f,67,77,extrovert,yes,"('daily',)","('yes',)",desktop,Chrome,5.0
cf63c63eb19fadef6ee364f512c934809bdf54eb09dece62a62a6919d1dae4bd,m,45,0,,no,never,no,desktop,Chrome,
5e21ef0f1f6bfb6feb7ae0454825e3ad0a1c8883848c58638d8c8cb6899ec099,m,61,45,none,yes,daily,yes,desktop,Chrome,5.0
a0fdcdc5a0a9d5c3c8ee423b49b8bb3292b4994801b08d30085af7a8004445f0,m,31,92,extrovert,yes,daily,no,desktop,Chrome,5.0
dacb0277317b63dbaae5ded70a99bd063c60a9a44c40fba37110f7d8f2a18697,f,36,24,introvert,yes,daily,yes,desktop,Chrome,5.0
,m,24,23,introvert,yes,weekly,no,desktop,Chrome,5.0
f9b57eea6fba496581bc10b474c803f04cd4aa02bb3ddb6acea8af7952d38b00,m,32,83,extrovert,yes,daily,no,desktop,Chrome,5.0
1e962efeada3c6c00a0cffa24f5d77ad415d5ad7a0fca103f8f7957a004678b5,f,52,26,introvert,yes,daily,no,desktop,Chrome,5.0
1ef4d9fea89ee6a312593e3f2aeb38f4db1bf0c1536889479007996d9d9dab5d,m,50,28,introvert,yes,daily,yes,desktop,Chrome,5.0
8afb1de0a00597efef2470c1f4beca41b282471a1bec98b775dda5477f98dbcc,f,37,24,introvert,yes,daily,no,desktop,Chrome,5.0
a0fdcdc5a0a9d5c3c8ee423b49b8bb3292b4994801b08d30085af7a8004445f0,m,31,95,extrovert,yes,daily,no,desktop,Chrome,5.0
eb206302720204c85139754d155726b64918228619f4100cbd1e177d2e9a91a5,f,50,33,none,yes,daily,yes,desktop,Chrome,5.0
b0c2088665edad4d48669ca4aed3e3402cfb5aafcf9cfc44b92a03da7dcdd8db,m,30,32,none,yes,daily,no,desktop,Chrome,5.0
00349f2a2c14a772cfada6737502f0a74eacf6b63acf1238e1c859acfd4fbf9b,f,52,0,introvert,yes,daily,yes,desktop,Chrome,5.0
5b92fe67c55fdb0ea82328c9746a29276871073d8c72428a444bc8e49dc1080e,f,35,27,introvert,yes,daily,no,desktop,Chrome,5.0
9e84f72e2b215f8aa46dd7a64b04724bdfc6d7ea4b0e5e1e93a4194a576b88af,f,50,28,introvert,yes,daily,yes,desktop,Chrome,5.0
b123c1c1030bd403e95b3493ec999093cb9928f5b809b1a2365d398f841ef391,m,56,11,introvert,yes,weekly,no,desktop,Chrome,5.0
9e9931042bfcf83283b266bbce9a52c66e5fb96d796f7ea5c68ef52b47699554,m,46,17,introvert,yes,weekly,no,desktop,Chrome,5.0
e0818664e98fc33f59a59bf04f8c9ca0b0a9b4c30ca457d64adec49650d1c382,f,63,57,none,yes,daily,no,desktop,Chrome,5.0
5b030ef1b1e2434a8f9b1484179e05c6a6ef9403c1d65afeda4382ba5ed9a927,m,60,19,introvert,yes,weekly,no,desktop,Chrome,5.0
80bdadb4dd983004ab09697de6c6fadbaa5f21e4e26f9a340a7346ac933ab6d4,f,43,51,none,yes,weekly,no,desktop,Chrome,5.0
ed51629943d2b9d40d3644eb5c5d63e490ba3510076967be8ef1ed9a7d6d02c8,f,57,89,extrovert,yes,daily,no,desktop,Chrome,5.0
23d242fd7e69bc1472f87425085be9f6cea06a7632a267c07e53453173169325,f,31,81,extrovert,yes,daily,no,desktop,Chrome,5.0
6d1cc3f4a68dca829ae6179a35e6ae7ceef54142416af6fe9304be283a9f43c1,m,47,8,introvert,yes,weekly,no,desktop,Chrome,5.0
a6050a0192bfdaeb9a0c6d14b55daf71a73db73b595a45adca5c2d8435886a33,f,19,60,none,yes,weekly,no,desktop,Chrome,5.0
e90c2ddbe237bc835f44b84d2424420dc7d3cebb96793a32771446b8759fa3fa,f,33,16,introvert,yes,daily,yes,desktop,Chrome,5.0
223b91e969d295358b2dc1ed4bbf2a5515052d79cba1947b3f68b91b65700c4f,f,35,90,extrovert,yes,daily,no,desktop,Chrome,5.0
85f7766ec44e44392828b1997f91318068377b5b61ff91c4672271e493852775,m,46,66,none,yes,daily,no,desktop,Chrome,5.0
e8cc2000a5575623c40046a5f0004ac8fe345cd93f3507bcdd77163ac713f1da,m,57,55,none,yes,weekly,no,desktop,Chrome,5.0
6c0709b2a4f48356ddcf09e7909c6e39ac106b8b5880af1fa61761a3550bf0c3,m,20,83,extrovert,yes,daily,no,desktop,Chrome,5.0
ad50d72256eceed9b2dafcc89782d49de175038c3efa0b28e399d9f772e79130,m,56,80,extrovert,yes,daily,yes,desktop,Chrome,5.0
f71a6006ee9abaea0143d87a8bef6182111246361635fb95c4a2a2efbb3050a9,m,32,60,none,yes,daily,yes,desktop,Chrome,5.0
22cc60831475e2d386aed449067713e7323e148c5c661d822166817dbdd43317,m,34,23,introvert,yes,weekly,no,desktop,Chrome,5.0
f7a42b32e41845a3be247287df0e6b2e09c4e745730656578fb7a8a3e0806b4a,m,43,40,none,yes,daily,no,desktop,Chrome,5.0
ced25fb287122301bc9680a4377b82a47fff12d831ca8c1c6a10b0e468b6280a,f,53,17,introvert,yes,daily,yes,desktop,Chrome,5.0
84a36f3379f9d86d088382d7e7a3df5a6002d40bf1c32a48378fbdba90b4223b,f,29,90,extrovert,yes,daily,yes,desktop,Chrome,5.0
017645e00b433bdfa7fdf751ae6303aeb37b721360f9a58f875677291a7b29d7,m,38,29,introvert,yes,weekly,yes,desktop,Chrome,5.0
3070af16ddfe4b4bf528dab9be6816fd65efd0efcdadeb3ce149a93e65f6b979,m,25,77,extrovert,yes,daily,no,desktop,Chrome,5.0
df7b79a343704efb50642d1e0cfce7ed3e8feab6e351aa3325cdc7c072c4c5a3,m,23,31,none,yes,daily,yes,desktop,Chrome,5.0
f26bd5738338e0663ba997a7d0e5a8fbd19c31d23774086159b8e545b10acc47,f,30,9,introvert,yes,daily,no,desktop,Chrome,5.0
,f,30,43,none,yes,weekly,yes,desktop,Chrome,5.0
cd5a3307d53c3186e82210dd4223c769f6a0efb6bdfcc9d881f0300d3423d182,f,34,16,introvert,yes,daily,yes,desktop,Chrome,5.0
7496937efbb4a4c04d3bc128f65d3242e3fd4ce8be88a1aad6036cdf2af1e4a9,f,52,26,introvert,yes,daily,yes,desktop,Chrome,5.0
f2ebf4b82b09e0751e542fa60b2f81f3caf218b69a4c4bb28ad9bebdf40c8dc9,m,28,64,none,yes,daily,yes,desktop,Chrome,5.0
3f526d97a9659f640e18e9cb6624829698b12148d3b349215fb675993d8c8264,m,31,11,introvert,yes,daily,yes,desktop,Chrome,4.0
8d6aff417b72edec1e3c2cc05fd1caa529b9042cba08288ec38ca1e6f8f74865,f,22,23,introvert,yes,monthly,no,desktop,Chrome,5.0
28cac062f44b23d7102189c35fddaa468ce3448c5a6332b4ce524348b4f94adc,m,55,50,none,yes,daily,no,desktop,Chrome,5.0
8e6800d89186c22be91f12427d12974a15e802e8775c3b88bdc9be15738405c2,m,54,73,extrovert,yes,daily,no,desktop,Chrome,5.0
